Time,Strain
357.5510559,0.001223793
358.750946,0.001248751
359.0809021,0.001255355
359.4438782,0.001262824
359.8431396,0.001271035
360.2823181,0.001280219
360.7654114,0.001290321
361.2968445,0.001301614
361.8814087,0.001314014
362.5244141,0.001327913
363.23172,0.0013431
364.0097656,0.001360325
364.2237244,0.001364944
364.4590759,0.001370067
364.7179871,0.00137573
365.0027771,0.001381986
365.31604,0.001388904
365.660614,0.001396569
366.0396729,0.001405007
366.456604,0.001414345
366.9152527,0.001424675
367.4197693,0.001436098
367.9747314,0.001448725
368.5852051,0.001462725
369.2567139,0.001478236
369.9953613,0.001495406
370.8078918,0.001514468
371.7016602,0.001535629
372.6848145,0.001559086
373.7662659,0.001585232
374.9559021,0.001614111
376.2644653,0.001646811
376.6243286,0.001655472
377.0201721,0.001665288
377.4555969,0.001676032
377.9345703,0.00168806
378.4614258,0.001701269
379.0409851,0.001716049
379.6784973,0.001732217
380.3797607,0.001750431
380.7654724,0.001760274
381.1897278,0.001771287
381.6564026,0.001783377
382.1697693,0.001796854
382.7344666,0.001811629
383.3556213,0.001828155
384.0389099,0.001846244
384.7905273,0.001866615
384.9972229,0.001872104
385.2245789,0.001878211
385.4746704,0.001884897
385.7497864,0.001892326
386.0523987,0.001900502
386.3852844,0.001909568
386.7514343,0.001919582
387.1542358,0.001930601
387.59729,0.001942818
388.0846558,0.001956291
388.6207581,0.001971201
389.2104797,0.0019877
389.8591614,0.002005979
390.5727234,0.002026212
391.3576355,0.002048616
392.2210388,0.002073476
393.1708069,0.002101071
394.2155151,0.002131727
395.3647156,0.002165762
396.6288147,0.002203854
398.0193481,0.002245731
398.4017334,0.002257344
398.8223572,0.002270255
399.2850647,0.002284452
399.7940369,0.002300154
400.3539124,0.002317552
400.9697571,0.002336819
401.6471863,0.002358168
402.3923645,0.002381755
403.2120667,0.002408005
404.1137085,0.002437011
404.3616638,0.002444969
404.6344299,0.002453792
404.9344482,0.002463496
405.2644958,0.00247424
405.627533,0.002486119
406.0268555,0.002499192
406.4661255,0.002513676
406.9493408,0.00252967
407.4808655,0.002547356
408.0655212,0.002566954
408.7086487,0.002588606
409.4161072,0.002612613
410.1943054,0.002639194
411.0503235,0.002668691
411.9919434,0.002701409
413.0277405,0.002737851
414.1670837,0.00277821
415.4203796,0.00282353
416.7990112,0.002872905
417.1781311,0.002886739
417.5951538,0.002902148
418.053894,0.002918981
418.5585022,0.00293774
419.1135864,0.002958347
419.7241516,0.002981317
420.395813,0.00300652
421.134613,0.003034757
421.9472961,0.003065535
422.841217,0.003100629
423.0870667,0.003109989
423.3574829,0.003120343
423.6549377,0.003131824
423.9821472,0.003144488
424.3420715,0.003158517
424.7380066,0.00317403
425.1735229,0.003191203
425.6525879,0.003210172
426.1795654,0.003231144
426.7592163,0.003254352
427.3968506,0.00328006
428.0982666,0.003308501
428.869812,0.003340048
429.7184753,0.003375052
430.6520386,0.003413871
431.6789551,0.003457033
432.8085938,0.003504958
434.0511475,0.003558493
435.4179688,0.003617646
436.9214783,0.003685384
437.3349609,0.003702926
437.7897644,0.00372287
438.2900696,0.003745052
438.8403931,0.003769651
439.4457397,0.003796927
440.1116333,0.003827218
440.8441162,0.003860797
441.6498413,0.003898039
442.5361328,0.003939325
443.5110779,0.003985262
444.5834961,0.004036231
445.7631531,0.00409322
447.060791,0.004155858
447.4176331,0.004173225
447.8101501,0.00419247
448.2419434,0.004213684
448.7169189,0.004237181
449.2393799,0.004263135
449.8140869,0.004291939
450.4462585,0.004323707
451.1416626,0.004359023
451.9066162,0.004398003
452.7480469,0.004441511
453.6736145,0.004489322
454.6917419,0.004543413
454.9717102,0.004557909
455.2796936,0.004574023
455.6184998,0.004591768
455.9911499,0.004611478
456.4010925,0.00463325
456.8519897,0.004657365
457.3480225,0.004684017
457.8936157,0.004713536
458.4938049,0.004746215
459.1539917,0.004782341
459.8802185,0.004822482
460.6790466,0.00486689
461.5577393,0.004916179
462.524353,0.004970928
463.5875854,0.005031807
464.7571716,0.005099558
466.0437012,0.005174822
467.4588623,0.005259313
467.848053,0.005282057
468.276123,0.005307564
468.7470398,0.005335561
469.2650146,0.005366811
469.8348083,0.005401242
470.4615784,0.005439635
471.1510315,0.005481874
471.9094238,0.00552912
472.7436523,0.005580868
473.6613159,0.005639492
473.9136658,0.005655205
474.1912537,0.005672582
474.4966125,0.005691895
474.832489,0.005713133
475.2019653,0.005736695
475.6083984,0.005762705
476.0554504,0.005791496
476.5472107,0.005823372
477.0881653,0.005858559
477.683197,0.005897549
478.337738,0.005940652
479.0577393,0.00598844
479.8497314,0.006041415
480.7209473,0.006100158
481.6792603,0.006165411
482.7333984,0.006237836
483.8929749,0.006318331
485.1684875,0.00640803
486.5715637,0.006507779
488.1149292,0.006619689
489.8126526,0.006742627
490.0460815,0.00675962
490.3028564,0.006778487
490.5853271,0.006799265
490.8960266,0.006822068
491.237793,0.006847332
491.613739,0.006875338
492.0272827,0.006906202
492.4822083,0.006940301
492.9825745,0.006978005
493.53302,0.007019683
494.1384888,0.007065776
494.8045044,0.007116723
495.5371399,0.007173244
496.3430176,0.007235855
497.2294922,0.007305204
498.2046204,0.007382127
499.2772522,0.007467533
500.4571533,0.007562503
501.7550354,0.007668098
503.1827087,0.007785615
504.7531433,0.007916402
505.1850281,0.007952134
505.6600647,0.007991726
506.1826477,0.008035576
506.7574463,0.008084155
507.3897705,0.00813785
508.0852966,0.008197403
508.8503723,0.008263153
509.6919861,0.008336289
510.6177368,0.008416793
510.8723145,0.008438941
511.1523438,0.008463441
511.4603882,0.008490467
511.7992554,0.008520212
512.1719971,0.008553105
512.5819702,0.008589416
513.03302,0.008629586
513.5291138,0.00867382
514.0748291,0.008722753
514.6751099,0.008776803
515.3354492,0.008836604
516.0617676,0.008902697
516.8607788,0.008975879
517.7396851,0.009056857
518.7064209,0.009146612
519.7698975,0.009246077
520.9396973,0.009356475
522.2265015,0.009478908
523.6419067,0.009615129
525.1989136,0.009765659
525.6271362,0.00980711
526.0980835,0.00985297
526.6162109,0.009903647
527.1860962,0.00995962
527.8129883,0.01002145
528.5025635,0.010089925
529.2611084,0.010165446
530.09552,0.010249307
531.0133667,0.010341698
532.0229492,0.010444551
533.1335449,0.010557436
533.4389648,0.010588558
533.7749023,0.010622957
534.1444702,0.010661041
534.5509644,0.010702805
534.9981079,0.010749052
535.4899292,0.010799972
536.0310059,0.010856247
536.6261597,0.01091844
537.2808228,0.010987036
538.0009766,0.011062853
538.7931519,0.011146659
539.6644897,0.011239343
540.6229858,0.011341857
541.6773682,0.011455354
542.8371582,0.011580751
544.112915,0.01172001
545.5162354,0.011874041
547.0599365,0.012045635
548.7579956,0.012233922
549.2249756,0.012286054
549.7385864,0.012343784
550.3036499,0.012407299
550.9251709,0.012477744
551.6088257,0.012555212
552.3609009,0.012640972
553.1881714,0.012735421
554.0981445,0.01284019
555.0991211,0.012955544
556.2001953,0.013083559
556.5029907,0.013118465
556.8360596,0.013157325
557.2024536,0.013199862
557.6054688,0.01324682
558.0487671,0.013298509
558.536438,0.01335573
559.072876,0.013418834
559.6629028,0.01348848
560.3120117,0.013565346
561.0259399,0.01365012
561.8113403,0.013743681
562.6752319,0.013847073
563.6255493,0.013961282
564.6708984,0.014087575
565.8207397,0.01422713
567.0856323,0.014381602
568.4769287,0.014552419
570.0073853,0.014742082
570.8491821,0.014845883
571.4804688,0.014924136
572.1118164,0.015002671
572.8062744,0.015089578
573.5701294,0.01518507
574.4104614,0.015291104
575.3347778,0.015407734
576.3515015,0.015536961
576.6311035,0.015572381
576.9386597,0.015611252
577.2769775,0.015654234
577.6491699,0.01570162
578.0585327,0.01575386
578.5088501,0.015811417
579.0041504,0.015874816
579.5490723,0.015944647
580.1483765,0.016021939
580.8076782,0.016107077
581.5328979,0.016200855
582.3306885,0.016304608
583.2081909,0.016419135
584.1734619,0.01654537
585.2352905,0.016684903
586.4032593,0.016838893
587.6880493,0.017009288
589.1012573,0.017197544
590.6558838,0.017406119
592.3659058,0.017636592
592.8361816,0.017699303
593.3534546,0.017769454
593.9224854,0.017845917
594.5484009,0.017931335
595.2368774,0.018024616
595.9942627,0.018128444
596.8273315,0.018242128
597.7437744,0.01836852
598.7518311,0.018506357
599.0289917,0.018544691
599.3339233,0.018586829
599.6693726,0.018633187
600.0383301,0.018684164
600.4442139,0.018740598
600.890686,0.018802371
601.3817749,0.018870665
601.9219971,0.018945897
602.5162354,0.019028865
603.1698608,0.019120349
603.888855,0.019221086
604.6798096,0.019332293
605.5498047,0.019455073
606.5068359,0.019590119
607.5595093,0.019739958
608.7175293,0.01990479
609.991333,0.020087011
611.3924561,0.02028838
612.9337769,0.020510882
614.6291504,0.020757029
616.4941406,0.0210295
617.5198364,0.021178219
617.8018799,0.021219444
618.1121826,0.021264998
618.4534912,0.021314966
618.8289185,0.021370115
619.2419434,0.021430945
619.696228,0.021497671
620.1959229,0.021571402
620.7456055,0.021652769
621.3502197,0.021742092
622.0153809,0.021840887
622.7470093,0.0219498
623.5517578,0.022069631
624.4370728,0.022202184
625.4108276,0.022348009
626.4819946,0.022509156
627.6602783,0.022687078
628.9564209,0.022883523
630.3821411,0.023100231
631.9504395,0.023339996
633.6755981,0.023604805
635.5732422,0.023898324
635.8341675,0.023937874
636.1212158,0.023982059
636.4368896,0.024030771
636.7841797,0.024084179
637.1662598,0.024143202
637.5864868,0.024208086
638.0487061,0.024280056
638.5571899,0.024358891
639.1165161,0.024446148
639.7317505,0.024541875
640.4085083,0.024647739
641.1529541,0.024764281
641.9718628,0.024893111
642.8726807,0.02503497
643.8635254,0.025191467
644.9534912,0.025364175
646.1524658,0.02555475
647.4713135,0.025764812
648.9220581,0.025996979
650.5178223,0.026253691
652.2731934,0.026537213
654.2041626,0.026851032
655.2661743,0.02702168
655.5582275,0.027069163
655.8794556,0.027121743
656.2328491,0.027179234
656.621582,0.027242536
657.0491333,0.027312694
657.5195313,0.027389342
658.0369263,0.027474007
658.6060181,0.027567433
659.2320557,0.027670324
659.9207153,0.027783841
660.6782227,0.027908912
661.5114746,0.028046332
662.4280396,0.028198306
663.4362793,0.02836583
664.5453491,0.028550787
665.7653198,0.028754337
667.1072998,0.028979497
668.5834961,0.02922819
670.2072754,0.029502017
671.9934692,0.029805426
672.9758301,0.029971236
673.5161743,0.030063106
674.1104736,0.030164184
674.7642822,0.030276006
675.4834595,0.030398836
676.2745361,0.03053423
677.1447144,0.030683761
678.1018677,0.030849086
679.1547852,0.031029824
680.3130493,0.031230953
681.5870361,0.031451147
682.9885254,0.0316975
683.3739014,0.03176396
683.7978516,0.031837784
684.2641602,0.031918507
684.7770996,0.032008022
685.3413696,0.032106418
685.9620361,0.032215148
686.6448364,0.032334682
687.395813,0.032466695
688.2219849,0.032612041
689.1307373,0.032772426
690.1303101,0.032949209
691.2299194,0.033144321
692.4394531,0.033359889
693.7699585,0.033596992
695.2334595,0.033859253
696.8433838,0.034148578
698.6142578,0.034467839
699.5881958,0.03464257
700.6596069,0.03483614
701.4631348,0.03498238
702.2666626,0.035127807
703.1505737,0.035289794
704.1228638,0.035466272
705.1923828,0.035662707
706.2618408,0.03585821
707.3313599,0.036055248
707.6254883,0.036109094
707.9490356,0.036168862
708.3048706,0.036234025
708.6963501,0.0363058
709.1269531,0.036385227
709.600647,0.036472719
710.1217041,0.036569115
710.6948242,0.036675256
711.3253174,0.036791719
712.0187988,0.036920439
712.7816772,0.03706231
713.6207886,0.037218589
714.5438843,0.037390947
715.5592651,0.037580904
716.6761475,0.037789918
717.9047241,0.038021378
719.2561646,0.038276006
720.7427979,0.038557261
721.5604248,0.038711216
722.4597778,0.038882654
723.4490967,0.039069869
724.5373535,0.039278548
725.1359253,0.039391603
725.7943115,0.03951795
726.5185547,0.039655823
727.3152466,0.039809044
728.1915283,0.039976697
729.1555176,0.040162858
730.2158813,0.040365983
730.7990723,0.040479016
731.4405518,0.040603071
732.1462402,0.040739384
732.9224854,0.040889684
733.7763062,0.041055877
734.7155762,0.04123852
735.7487183,0.041440651
736.4199829,0.041571029
736.4199829,0.041571029
737.4199829,0.041690115
738.4199829,0.041773513
739.4199829,0.041837685
740.5199585,0.041893896
741.7299805,0.041944481
743.0609741,0.041990228
744.5250854,0.042032875
746.1356201,0.042072482
747.9071655,0.04210984
749.855896,0.042145882
751.9994507,0.042180203
754.3574219,0.042213127
756.9511719,0.04224468
759.8042603,0.042275503
762.942688,0.04230563
766.3949585,0.042334791
770.1924438,0.042363796
774.3696899,0.042391937
778.9646606,0.042419508
784.019165,0.042446762
789.5791016,0.042473521
795.6950073,0.042499721
802.4224854,0.042525887
809.8227539,0.042552143
817.9630127,0.042577658
826.9172974,0.042603157
836.7670288,0.042628348
847.6017456,0.042653598
859.5198975,0.042678814
872.6298828,0.042703792
887.0509033,0.042728398
902.9140015,0.042752914
920.3634033,0.042777352
939.5577393,0.042801559
960.6715088,0.042825967
983.8966675,0.042850424
1009.444336,0.042874698
1037.546753,0.042898506
1068.459473,0.042922996
1102.463379,0.042946849
1139.867798,0.042971019
1181.012573,0.042995218
1226.271729,0.043019101
1276.056885,0.043043319
1330.820679,0.043067023
1391.060791,0.043090794
1457.324829,0.043114688
1530.215332,0.043138586
1610.394775,0.043162722
1698.592285,0.04318646
1795.609619,0.043210052
1902.328613,0.043233715
2019.719482,0.043257471
2148.849365,0.043281563
2290.892334,0.043305356
2447.139404,0.043329254
2619.011475,0.043353312
2808.070557,0.04337712
3016.035645,0.043400772
3244.797119,0.04342483
3496.434814,0.043448638
3773.236328,0.043472644
4077.718018,0.043496467
4412.647949,0.043520249
4781.070801,0.043543845
5186.335449,0.043567821
5632.126953,0.043591876
6122.498047,0.043616027
6661.905762,0.043640096
7255.254395,0.043663815
7907.9375,0.043687712
8625.889648,0.043712065
9415.636719,0.043736134
10284.3584,0.043760583
11239.95215,0.043784857
12291.10547,0.043809157
13447.37402,0.043833282
14719.26855,0.043857619
16118.35352,0.043881398
17657.34766,0.043905724
19350.24023,0.043930184
21212.42188,0.043954793
23260.82227,0.043979459
25514.0625,0.044004209
27992.62695,0.044028807
30719.04688,0.044053532
33718.11328,0.044078235
37017.08203,0.04410306
40645.94531,0.044128343
44637.69922,0.04415337
49028.62891,0.044178784
53858.64844,0.044203945
59171.67188,0.044229355
65015.99609,0.04425507
71444.75,0.044280704
78516.38281,0.044306822
86295.17969,0.044333111
94851.85938,0.044359297
104264.2031,0.044385977
114617.7813,0.044412948
126006.7188,0.044440094
138534.5469,0.044468053
152315.1563,0.044496287
167473.8281,0.044524342
184148.375,0.044553377
202490.3594,0.044582948
222666.5625,0.044612966
244860.375,0.044643544
269273.5625,0.044674706
296128.0625,0.04470633
325668.0313,0.044738889
358162,0.044772033
393905.3438,0.044806276
429905.3438,0.044838682
465905.3438,0.044869129
501905.3438,0.044897765
537905.375,0.044925317
573905.375,0.044951476
609905.375,0.044976484
645905.375,0.045000803
681905.375,0.045023724
717905.375,0.045046434
720736.4375,0.045048174
