Time,Strain
400.1086121,0.022120113
400.2632141,0.02215608
400.4332581,0.022195801
400.6203308,0.022239326
400.8261108,0.022287473
401.0524597,0.022340335
401.3014221,0.022398591
401.5753174,0.022462942
401.8765869,0.022533553
402.2079773,0.022611644
402.5725098,0.022697499
402.9735107,0.022792069
403.4146118,0.022896949
403.4752502,0.022911072
403.5419617,0.022926768
403.6153564,0.022943839
403.6960754,0.022962831
403.7848816,0.022983678
403.8825378,0.023006709
403.9899902,0.023031944
404.1081848,0.023060007
404.2381897,0.023090815
404.3811951,0.023124486
404.5385132,0.02316213
404.7115479,0.023202984
404.901886,0.023248143
405.1112671,0.023297874
405.3415833,0.023353055
405.5949402,0.023413453
405.8736267,0.023480017
406.1801758,0.023553519
406.517395,0.023634203
406.8883057,0.023722982
407.2963257,0.023821414
407.7451477,0.023929596
408.2388611,0.024049116
408.7819519,0.024180455
408.8566284,0.024198573
408.9387512,0.024218395
409.0291138,0.024240099
409.1285095,0.024264174
409.2378235,0.024290465
409.3580933,0.024319613
409.490387,0.024351541
409.6358948,0.024386987
409.7959595,0.024425896
409.9720459,0.024468644
410.1657104,0.024515571
410.3787842,0.024567697
410.6131287,0.024624694
410.8709106,0.024687722
411.15448,0.02475705
411.4664001,0.024833413
411.8095398,0.024917614
412.1869812,0.02501031
412.6021423,0.025112348
413.0588379,0.02522528
413.5611877,0.025349194
413.8374939,0.02541763
414.1414185,0.025492959
414.2250061,0.025513491
414.3169556,0.025536316
414.4180908,0.025560997
414.5293274,0.02558866
414.6517029,0.025618887
414.7863159,0.025652369
414.9343567,0.025688956
415.0972595,0.025729481
415.2763977,0.025773972
415.4734802,0.02582293
415.6902771,0.025876744
415.9287415,0.025936337
416.19104,0.026001817
416.4795837,0.026074221
416.7969971,0.026153406
417.1461182,0.026240949
417.5301819,0.026337465
417.9526367,0.026443781
418.4173279,0.026560705
418.4812317,0.026576675
418.5515137,0.026594486
418.6288147,0.026613925
418.7138672,0.026635209
418.8074341,0.026658708
418.9103394,0.026684539
419.0235291,0.026713045
419.1480408,0.026744507
419.2850037,0.026778998
419.4356689,0.026817003
419.6014099,0.026858838
419.7837219,0.026904933
419.9842529,0.026955822
420.204834,0.027011683
420.4474792,0.027073478
420.714386,0.027141262
421.0079956,0.027215881
421.3309631,0.027298426
421.6862183,0.027389282
422.0769958,0.027489066
422.5068665,0.027599137
422.9797058,0.027720664
423.2397766,0.027787182
423.5258484,0.02786123
423.8405457,0.027941391
423.927063,0.027964024
424.0222473,0.027988404
424.1269836,0.028015163
424.242157,0.028044799
424.3688354,0.028077602
424.5082092,0.02811341
424.6615295,0.028152931
424.8301697,0.028196303
425.0156555,0.028244385
425.2197266,0.028297486
425.4441833,0.028355462
425.6910706,0.028419288
425.9626465,0.028489774
426.2614136,0.028567288
426.5900269,0.028652972
426.9515381,0.02874695
427.3491516,0.028851124
427.7865601,0.02896538
428.0271301,0.029028196
428.291748,0.029097408
428.3645325,0.02911634
428.4445801,0.029137189
428.5326233,0.029160252
428.6294861,0.029185601
428.7360535,0.029213622
428.853241,0.029244361
428.9821777,0.029278168
429.1239624,0.029315067
429.2799683,0.029356156
429.4515686,0.02940134
429.6403198,0.029450584
429.8479309,0.029505445
430.0763245,0.029565839
430.3275757,0.029631784
430.6039124,0.029704597
430.9078979,0.029785397
431.2423096,0.029873604
431.6101074,0.029971208
432.01474,0.030078933
432.4598083,0.030197408
432.7045898,0.030262457
432.9738464,0.030334264
433.27005,0.0304127
433.3515015,0.030434528
433.4411011,0.03045848
433.5396729,0.030484939
433.6480713,0.030513814
433.767334,0.030545656
433.8984985,0.030580869
434.0428162,0.030619271
434.2015381,0.030661482
434.3761597,0.030708199
434.5682068,0.030759394
434.77948,0.03081595
435.0118713,0.03087851
435.2675171,0.030947337
435.5487061,0.031022871
435.8580322,0.031106314
436.1982727,0.031197997
436.5725403,0.031299174
436.9842529,0.0314105
437.4371338,0.0315331
437.6862183,0.031600524
437.9602051,0.031675294
438.2615967,0.031756587
438.3444824,0.031779151
438.4356384,0.031803854
438.5359192,0.031831164
438.6462402,0.031861063
438.7675781,0.031893972
438.901062,0.03193035
439.0479126,0.031970359
439.2094116,0.032014355
439.387085,0.03206268
439.5825195,0.032116007
439.7974854,0.032174613
440.0339355,0.032239299
440.2940674,0.032310437
440.5802002,0.032388888
440.894928,0.032475192
441.2411499,0.032570276
441.6220093,0.032675039
442.0409241,0.032790311
442.2713318,0.032853656
442.5247803,0.032923669
442.8035583,0.033000417
443.1102295,0.033085637
443.1945801,0.0331087
443.2873535,0.033134475
443.3893738,0.033162404
443.5016479,0.033193488
443.6251221,0.033227276
443.7609253,0.033264633
443.9103394,0.033306018
444.0746765,0.033351656
444.2554626,0.033401992
444.4543152,0.033456717
444.6730652,0.033517819
444.9136658,0.033584416
445.1783447,0.033658221
445.4695129,0.033739679
445.7897644,0.033828676
446.1420593,0.033927169
446.5295715,0.034035362
446.9558411,0.03415525
447.1902771,0.034220345
447.4481812,0.034293082
447.7318726,0.034372393
448.0439148,0.034460548
448.1297302,0.034484718
448.2241211,0.034511045
448.3279419,0.034540176
448.4421692,0.034572214
448.5678101,0.034607325
448.7060242,0.034645941
448.8580322,0.034688935
449.0252686,0.034735948
449.209198,0.034787733
449.4115601,0.034845047
449.6341248,0.034907848
449.8789673,0.034977201
450.1482849,0.035053294
450.4445496,0.035137393
450.7704163,0.035229381
451.1288757,0.035331659
451.5231934,0.035443604
451.7400513,0.035505358
451.9786377,0.035572983
452.2410278,0.035648387
452.3132019,0.035669073
452.3925781,0.035691544
452.4798889,0.035716228
452.5759583,0.035743207
452.6816101,0.035773095
452.797821,0.035806373
452.9256592,0.035842996
453.0662842,0.0358833
453.2209778,0.035926979
453.3911438,0.035975594
453.5783081,0.036029469
453.7842102,0.03608828
454.0106812,0.036153324
454.2598267,0.03622473
454.5338745,0.036303889
454.8352966,0.036390264
455.1669006,0.036485985
455.5316467,0.036590811
455.9328613,0.036706805
456.1535645,0.036770195
456.3963013,0.036840919
456.6632996,0.036917422
456.9570313,0.037003193
457.2801208,0.037096169
457.635498,0.037200574
457.7332458,0.037228979
457.8407593,0.037259918
457.9590149,0.037293881
458.0890808,0.037331466
458.2321777,0.037372846
458.3895874,0.03741866
458.5627441,0.037468553
458.7531738,0.03752397
458.962677,0.037585486
459.1931458,0.037652776
459.4466553,0.037726443
459.7254944,0.037808083
460.0322266,0.037897918
460.3696289,0.037996549
460.7407837,0.038105518
460.9449158,0.038165346
461.1694336,0.038231075
461.4164429,0.038303338
461.6881409,0.038383916
461.9869995,0.038471323
462.3157654,0.038568977
462.4061584,0.038595553
462.5056152,0.038624857
462.6150208,0.038656931
462.7353516,0.038692094
462.8677063,0.038731273
463.0133057,0.038774103
463.1734619,0.038821153
463.3496399,0.038873561
463.543457,0.038930845
463.7566223,0.038993739
463.9911194,0.039063457
464.249054,0.039139435
464.5328064,0.039223835
464.8449097,0.039316811
465.1882324,0.039418865
465.5658875,0.03953157
465.9812927,0.03965519
466.2097778,0.039723214
466.4611206,0.03979823
466.7375793,0.039881274
466.8135986,0.039903861
466.8972168,0.039928626
466.9892273,0.039956145
467.0903931,0.039986346
467.2017212,0.040019568
467.3241577,0.040056486
467.4588318,0.040096495
467.6069946,0.040140688
467.7699585,0.040189546
467.9492493,0.040243484
468.1464233,0.040302578
468.3633423,0.040367484
468.6019592,0.040439859
468.8644104,0.040518161
469.1531372,0.040605575
469.4707031,0.040701155
469.8200684,0.040806852
470.2043152,0.040923174
470.4156799,0.040986907
470.6481628,0.041057348
470.9039001,0.041134614
471.1852112,0.041220307
471.4946594,0.041313529
471.835022,0.041417859
472.2094727,0.041530736
472.4153748,0.041593689
472.6419067,0.041662309
472.8910828,0.041739378
473.1651917,0.041822005
473.3159485,0.041868407
473.481781,0.041919034
473.6641846,0.041975066
473.8648376,0.04203612
474.0855408,0.04210382
474.3283386,0.042178392
474.5953979,0.042260151
474.8891907,0.042350672
474.9699707,0.042375311
475.0588379,0.042402368
475.1565857,0.042432345
475.2641296,0.042465501
475.3823853,0.042501654
475.5125122,0.042541608
475.6556396,0.042585313
475.8130493,0.042633638
475.9862366,0.042687107
476.1767273,0.042745583
476.386261,0.0428099
476.6167603,0.042881384
476.8703308,0.042959515
477.149231,0.043045845
477.4560242,0.043140665
477.7934875,0.04324501
478.1647034,0.043360345
478.5730286,0.043487269
478.7976379,0.04355675
479.0446777,0.043633908
479.3164368,0.043718074
479.4658813,0.043764692
479.6303101,0.043816347
479.8111572,0.043872584
480.0100708,0.043934036
480.2289124,0.044002961
480.469635,0.044077914
480.7344055,0.044161227
481.0256653,0.0442518
481.1858521,0.044301923
481.3620605,0.044357304
481.5559082,0.044418313
481.7691345,0.044484731
482.0036621,0.044558503
482.2616577,0.044639662
482.5454407,0.044729162
482.6234741,0.044753637
482.7093506,0.044780724
482.803772,0.044810195
482.9076538,0.044842873
483.0219116,0.044878978
483.147583,0.04491828
483.2858582,0.044961996
483.4379272,0.045009799
483.6052246,0.045062296
483.7892456,0.045120738
483.9916687,0.045184553
484.214325,0.045254763
484.459259,0.045332219
484.7286987,0.045417648
485.0250549,0.045511596
485.3510742,0.045615364
485.7096558,0.045729544
486.104126,0.045855001
486.5380554,0.045993067
486.7767029,0.046068918
487.0392151,0.04615349
487.3279724,0.046245154
487.4074097,0.04627065
487.494751,0.046298299
487.5908508,0.046329115
487.6965332,0.046363112
487.8128052,0.046400174
487.9407043,0.046440948
488.0813599,0.0464864
488.2361145,0.046536066
488.4063416,0.046590347
488.5935974,0.046649896
488.7995605,0.046716094
489.026123,0.046789043
489.2753601,0.046869051
489.5494995,0.046957821
489.8510742,0.047054879
490.1828003,0.047161791
490.547699,0.047279771
490.7483826,0.047344685
490.9691467,0.047416192
491.2119751,0.047494803
491.4790955,0.0475813
491.7729187,0.047676459
492.0961304,0.04778168
492.4516907,0.047896843
492.6472168,0.047961246
492.8623352,0.048030674
493.098938,0.048107877
493.3591919,0.048192814
493.6455078,0.048286892
493.9604187,0.048389427
494.3068542,0.048502494
494.4973755,0.048565295
494.7069702,0.048633497
494.9375,0.048708916
495.1911011,0.048792291
495.4700623,0.048884168
495.7769165,0.048985571
496.0837708,0.049086321
496.390625,0.049187243
496.6974792,0.04928875
497.0043335,0.049390484
497.0887146,0.049417894
497.1815186,0.049448419
497.2836304,0.049482085
497.3959351,0.049518924
497.5195007,0.049559649
497.6553955,0.049604751
497.8049011,0.049654484
497.9693298,0.049708594
498.1502075,0.049768604
498.3491821,0.049834635
498.5680542,0.049907561
498.8088074,0.04998767
499.0736389,0.050075457
499.3649597,0.050172485
499.6854248,0.050279684
500.0379028,0.050397307
500.231781,0.050462101
500.4450378,0.050533377
500.6796265,0.050612021
500.9376831,0.050697908
501.2215271,0.050793521
501.5337524,0.050898902
501.8771973,0.051013507
502.2550049,0.051141471
502.4627991,0.051211074
502.6913757,0.051288631
502.9428101,0.051373329
503.2193604,0.051466543
503.5235901,0.051569104
503.6072693,0.051597252
503.6992798,0.051628072
503.8005066,0.051662285
503.9118652,0.051700048
504.0343628,0.051742006
504.1690979,0.051786974
504.3173218,0.051837601
504.4803467,0.051892746
504.659668,0.051953055
504.8569641,0.052020293
505.0739441,0.052093856
505.3126526,0.052175615
505.5752258,0.052264504
505.8640442,0.052363072
506.1817627,0.052471619
506.5312195,0.052591302
506.9156494,0.052722752
507.3385315,0.052867241
507.571106,0.052947398
507.8269348,0.053035915
508.1083679,0.053131703
508.2631226,0.053185385
508.4333801,0.053243611
508.6206665,0.05330782
508.8266907,0.053378835
509.0533142,0.053457011
509.3025818,0.053543042
509.5767822,0.053638276
509.878418,0.053742297
509.9613647,0.053771358
510.0525818,0.053802948
510.1529541,0.053837553
510.2633667,0.05387586
510.3847961,0.053917632
510.5184021,0.05396362
510.6653442,0.054014504
510.8269653,0.054070327
511.0047607,0.054132391
511.2003479,0.054200552
511.4154968,0.05427454
511.6521606,0.054357603
511.9124756,0.05444824
512.1988525,0.054548547
512.5137939,0.054658093
512.8602905,0.05477991
513.2414551,0.054913301
513.6607056,0.055059936
513.8912964,0.055140957
514.1448975,0.055229329
514.4239502,0.055327974
514.730835,0.055435967
514.8996582,0.05549518
515.0853271,0.055560648
515.2895508,0.055633206
515.5142822,0.055712447
515.7614136,0.055799969
516.0332642,0.055896074
516.3322754,0.056001931
516.4145508,0.056031048
516.5050049,0.05606297
516.6044922,0.056098126
516.7139282,0.056136508
516.8343506,0.056179393
516.9667969,0.056226391
517.1124878,0.056278262
517.2727661,0.056335505
517.4490356,0.05639793
517.6429443,0.05646652
517.8562622,0.056542452
518.0908813,0.056625705
518.348938,0.056718703
518.6328735,0.056819648
518.9451294,0.056932051
519.2886963,0.057055026
519.6665649,0.057190254
520.0822144,0.05733918
520.3108521,0.057421166
520.5623169,0.057512127
520.8389282,0.057611544
521.1432495,0.057721045
521.4779053,0.057842508
521.5700073,0.057875313
521.6712036,0.057911851
521.7825928,0.057952058
521.9051514,0.057996117
522.039856,0.05804491
522.1881104,0.058098596
522.3511963,0.05815734
522.5305786,0.058222156
522.7279053,0.058293682
522.9449463,0.05837271
523.1836548,0.058458924
523.4462891,0.058554281
523.7351685,0.058660083
524.0529175,0.058775481
524.4024658,0.058903717
524.7869873,0.059043802
524.9984741,0.059120916
525.2310791,0.059206601
525.4869385,0.059299219
525.7684326,0.059403155
526.078064,0.059516542
526.163208,0.059548337
526.2568359,0.059582617
526.3598633,0.059620459
526.4732056,0.059661895
526.5979004,0.059707534
526.7349854,0.059757598
526.8858643,0.059813
527.0517578,0.059874143
527.234314,0.059941426
527.4350586,0.060015574
527.6558838,0.060097065
527.8988647,0.060187075
528.1660767,0.06028549
528.460022,0.060394946
528.7833252,0.060514275
529.1390381,0.060646795
529.5302734,0.06079255
529.7454834,0.06087267
529.9821777,0.060960423
530.2425537,0.061057802
530.5289307,0.061165277
530.8439941,0.061281871
530.930603,0.061314687
531.0259399,0.061350018
531.1307373,0.061388947
531.2460938,0.06143222
531.3729248,0.061479773
531.5124512,0.061532095
531.6659546,0.061589595
531.8347778,0.061652668
532.0205078,0.061722081
532.2247925,0.061799109
532.4495239,0.061883867
532.6967163,0.061976518
532.9686279,0.062079269
533.2677002,0.062191498
533.5967407,0.062316429
533.9586182,0.062452756
534.3567505,0.062603764
534.5756836,0.062687069
534.8165283,0.062777668
535.0814819,0.062877893
535.3729248,0.062989846
535.6934814,0.063110605
535.7816162,0.063144036
535.8786011,0.063181125
535.9852905,0.063221991
536.1026001,0.063267104
536.2316895,0.063316368
536.3736572,0.063370273
536.5298462,0.063429587
536.7016602,0.063494936
536.890625,0.063567854
537.0985107,0.063647024
537.3271484,0.063734844
537.5786743,0.063830532
537.8553467,0.063937835
538.159729,0.064054646
538.4945068,0.064183518
538.8627319,0.064325012
539.0653076,0.064402983
539.2880859,0.064488836
539.5331421,0.064583942
539.8027344,0.064687461
540.0993042,0.064802766
540.4254761,0.064928651
540.6048584,0.064998001
540.8022461,0.065075219
541.0192871,0.065159149
541.2581177,0.065251842
541.520752,0.065354705
541.8096924,0.065466471
542.1275635,0.065590844
542.3023682,0.065659262
542.4946289,0.065734044
542.7061768,0.065816745
542.9388428,0.065907523
543.1947632,0.066007711
543.4763184,0.066118382
543.7859497,0.066241004
543.9562988,0.066307023
544.1436768,0.066380911
544.3497314,0.066461422
544.5764771,0.066550925
544.8258057,0.066649273
545.1001587,0.066757254
545.4018555,0.066876329
545.5678101,0.066942066
545.7503662,0.067014202
545.9511719,0.067093246
546.1720581,0.067180909
546.4150391,0.067277417
546.682312,0.067382924
546.9763184,0.067500241
547.2997437,0.067629606
547.4776001,0.067699544
547.6732788,0.067777529
547.8884888,0.067863338
548.1252441,0.06795831
548.3856812,0.068061844
548.6721191,0.06817729
548.9872437,0.068303429
549.1605835,0.068372466
549.3511963,0.068448909
549.5609131,0.068532676
549.7915649,0.068624899
550.0453491,0.068727002
550.3244629,0.068839662
550.6314697,0.068963632
550.7159424,0.068997547
550.8087769,0.069034941
550.9109497,0.069076478
551.0233154,0.069121845
551.1469727,0.069171548
551.282959,0.069226436
551.4325562,0.069286078
551.5970459,0.069352254
551.7780762,0.069426075
551.9771729,0.069506519
552.196167,0.069595426
552.4370728,0.069692694
552.7020264,0.069799557
552.9935303,0.069919072
553.3141479,0.070049368
553.4905396,0.070121251
553.6845093,0.070200719
553.8978882,0.070287481
554.1326294,0.070383474
554.3908081,0.07048963
554.6748047,0.070605814
554.9872437,0.070733733
555.1590576,0.070803739
555.3480835,0.070881821
555.5559692,0.070966974
555.784668,0.071061105
556.0362549,0.071164578
556.3129883,0.071278721
556.6173706,0.071404077
556.78479,0.071472958
556.9689941,0.071548894
557.1715698,0.071632512
557.3944092,0.07172443
557.6395264,0.071826473
557.9091797,0.071938701
558.2057495,0.072062038
558.5320435,0.072197586
558.7114868,0.072271869
558.9088745,0.072354399
559.1259766,0.072444752
559.3648071,0.072544508
559.6275635,0.072652951
559.9165039,0.072774939
560.234436,0.072906733
560.4092407,0.072981216
560.6015625,0.073061533
560.8131714,0.073150471
561.0458374,0.073247768
561.3018188,0.073355429
561.5834351,0.073473595
561.7382813,0.073538713
561.9086304,0.073610947
562.0960693,0.073689744
562.3021851,0.073776558
562.5289307,0.07387241
562.7783813,0.073978446
563.0527344,0.07409437
563.2036133,0.074157938
563.3696289,0.074228846
563.5521851,0.074305706
563.7530518,0.074391462
563.973999,0.074485138
564.21698,0.07458856
564.484314,0.074702226
564.7783813,0.074827828
565.1018677,0.074965969
565.2797852,0.075041533
565.4754639,0.075125612
565.6907349,0.075217374
565.9275513,0.075319208
566.1879883,0.075430743
566.4745483,0.075552903
566.6321411,0.075620987
566.805481,0.075695351
566.9961548,0.075777255
567.2058716,0.075867496
567.4365845,0.075966924
567.6904297,0.076076336
567.9696045,0.076197803
568.2766724,0.076331288
568.4455566,0.076404378
568.6313477,0.076483883
568.8357544,0.07657297
569.0605469,0.076670222
569.3078003,0.07677751
569.579834,0.076895788
569.8790283,0.077027015
570.2081909,0.077170044
570.3892212,0.077249579
570.5883789,0.077336587
570.807373,0.077432357
571.0483398,0.077536874
571.3133545,0.077653438
571.6049194,0.07778161
571.9255981,0.077923402
572.1019897,0.078000374
572.2960205,0.0780854
572.5094604,0.078179769
572.7442017,0.078283004
573.0025024,0.078396805
573.2865601,0.078522496
573.598999,0.078661017
573.770874,0.078737058
573.9599609,0.078821391
574.1679077,0.078913815
574.3966064,0.079015017
574.6482544,0.079126768
574.9250488,0.07925041
575.0772705,0.079318151
575.244751,0.07939288
575.4289551,0.079474568
575.6315308,0.079565145
575.8544312,0.079665408
576.0996094,0.079774797
576.3693237,0.079895973
576.6659546,0.080029361
576.9922485,0.08017537
577.1717529,0.080256239
577.3692017,0.080345124
577.5863647,0.080443762
577.8252563,0.080550969
578.0880127,0.080670059
578.2325439,0.080734856
578.3914795,0.080807194
578.5664063,0.08088661
578.758728,0.080973782
578.9703369,0.081069455
579.203125,0.081175327
579.4591675,0.081291884
579.7407837,0.08142031
580.0505981,0.081561968
580.1358032,0.081600517
580.2294922,0.081643231
580.3325806,0.08169046
580.4459839,0.081741489
580.5707397,0.081798911
580.7079468,0.08186207
580.8588257,0.081931219
581.0248413,0.082006924
581.2075195,0.082090043
581.4083862,0.082182772
581.6293335,0.082283914
581.8724365,0.082396001
582.1398315,0.082518928
582.43396,0.082654677
582.7574463,0.082804658
583.1133423,0.082968764
583.309082,0.08305978
583.5244141,0.083159804
583.7612305,0.083269276
584.0217285,0.083390512
584.3083496,0.083524376
584.5390015,0.083631657
584.5390015,0.083631657
584.6640015,0.08367756
584.7890015,0.083714984
584.9265137,0.083749175
585.0777588,0.083780989
585.2441406,0.08381106
585.427124,0.083839446
585.628479,0.08386673
585.8499146,0.08389242
586.0935059,0.083917588
586.3614502,0.083942138
586.656189,0.083965905
586.9804077,0.083988562
587.3370361,0.084011272
587.7293701,0.084033273
588.1608887,0.084054977
588.6355591,0.084076174
589.1577148,0.084097289
589.7321167,0.084117621
590.3638916,0.084137961
591.0588989,0.084158003
591.8233643,0.084178612
592.6643066,0.084198378
593.5893555,0.084218234
594.6068726,0.084237859
595.7261963,0.084257469
596.9573975,0.084276758
598.3117065,0.084296271
599.8015137,0.084315531
601.4402466,0.084334671
603.2428589,0.08435376
605.225769,0.084372669
607.4069214,0.084391885
609.8062134,0.084410958
612.4454346,0.084429435
615.3485718,0.084448285
618.5420532,0.084467068
622.0548706,0.084485821
625.9189453,0.084504262
630.1694336,0.08452259
634.8449707,0.084540971
639.9880981,0.08455985
645.6455078,0.084578432
651.8686523,0.084596626
658.7141113,0.084615335
666.2440796,0.084633775
674.5270996,0.084652565
683.6384277,0.084671296
693.6608887,0.084689647
704.6855469,0.084708251
716.8126831,0.084726833
730.1525879,0.084744953
744.826416,0.084763452
760.9676514,0.084781744
778.7230225,0.084799998
798.2539063,0.084818631
819.737915,0.08483696
843.3703613,0.084855452
869.3659668,0.08487381
897.9611816,0.084892496
929.4158936,0.084911115
964.0160522,0.084929623
1002.076294,0.084948234
1043.942505,0.08496654
1089.995361,0.084984928
1140.653442,0.085003227
1196.377441,0.085021384
1257.673828,0.085039906
1325.099731,0.085058391
1399.268311,0.085076831
1480.85376,0.085094787
1570.597656,0.085113265
1669.316162,0.085131906
1777.90625,0.085150413
1897.355469,0.085168868
2028.749756,0.085187383
2173.283203,0.08520586
2332.27002,0.085224524
2507.155762,0.085243367
2699.530029,0.085261732
2911.141602,0.085280016
3143.914307,0.085298486
3399.964355,0.085316837
3681.619385,0.085335538
3991.439941,0.085353956
4332.242188,0.085372455
4707.125488,0.085390918
5119.496582,0.08540915
5573.104492,0.085427411
6072.07373,0.085445948
6620.939941,0.08546488
7224.692383,0.08548373
7888.820313,0.085501879
8619.360352,0.085520491
9422.955078,0.085539252
10306.90918,0.08555802
11279.25879,0.08557684
12348.84375,0.085595369
13525.38672,0.085613415
14819.58398,0.085631922
16243.20117,0.085650854
17809.17969,0.085669175
19531.75586,0.0856883
21426.58984,0.085706912
23510.9082,0.085725397
25803.65625,0.085743949
28325.68164,0.085762434
31099.9082,0.085781179
34151.55859,0.085799858
37508.37109,0.085818514
41200.86719,0.08583723
45262.61328,0.08585602
49730.53125,0.085874505
54645.24609,0.085893258
60051.42969,0.085911706
65998.22656,0.085930251
72539.71094,0.085949048
79735.34375,0.085968018
87650.53125,0.085986741
96357.24219,0.086005144
105934.625,0.086023726
116469.75,0.086042598
128058.3828,0.086061567
140805.875,0.086080052
154828.125,0.086098753
170252.5938,0.086117528
187219.5156,0.086136274
205883.125,0.086155161
226413.0938,0.086173803
248996.0625,0.086192288
273837.3125,0.086211339
301162.7188,0.086229831
331220.6563,0.086248644
364284.375,0.0862673
400284.375,0.086285651
436284.375,0.086302325
472284.375,0.08631812
508284.375,0.086332969
544284.375,0.086346544
580284.375,0.086359404
616284.375,0.086371556
652284.375,0.086382873
688284.375,0.086393625
720584.5625,0.086402699

